Height_m,Period_s,Direction_deg,PeakPower_kW
1.56215591508144,6.4866096890455,44.59256375759,1.11361434460401
2.62603982833495,7.02213104097889,54.8268304274798,2.28188592241752
1.47615808476709,6.51118712897494,0.43276172012211,2.2687003981143
3.29846819068655,8.7865554181775,52.8955887910412,6.07242263820118
3.28659191275875,6.79871947032019,69.9716180262699,1.13528913073799
3.83930416187427,5.6244978580654,59.1464865411474,2.44085841116372
2.0551835786632,8.08591279736135,47.5483224215432,2.51197200309977
2.0990898442857,6.77759726856617,74.3195845297946,0.281351522549817
2.5993599840167,6.81469093309155,86.6190392439652,0.020457679313759
3.44917641014717,5.34244143187473,28.2362811040672,6.58993777251481
0.609201585331207,9.33580935889181,71.7376551727269,0.0581577744101064
1.15544549565672,7.28948099008623,25.6658218216031,1.26249433802045
3.802580397732,5.3880769260816,1.34053879775005,11.6515060182394
3.81772748565192,9.52460597941019,8.47347789519351,42.5415518250558
2.08544536921101,6.408479403972,29.5850718791494,3.13259118428421
3.3379139290504,8.06938921283657,27.50096898983,12.4272157604245
3.75107720248533,8.30928971046607,1.62199197495798,22.9126764313132
2.85451048345985,6.00012297948398,14.598666786018,6.938205942777
1.80316297873939,9.79993113786224,39.9590517062991,3.75770726659607
1.91993491843472,8.32552992175177,69.0093026583406,0.621218648952429
2.03588372627205,7.70649919694007,61.313034163635,1.09765774282727
2.87527220246102,9.34484435832498,64.3083055216475,2.57195362573956
2.12774615060257,7.78523733529457,41.3802790208159,3.17336821923689
3.83642458844187,5.10699058482494,82.7341566640997,0.100766730067522
1.74144293747612,7.41340275945839,89.004907769751,0.000934233348855318
1.6865730164796,9.0399278957076,83.934100387825,0.04715258118776
3.63551016351093,8.68004683077559,41.5371012638716,11.7610056223332
2.40901990390458,7.8615219763635,81.4429952598341,0.147961221644275
3.12249301066014,5.04492426683943,34.7806488316686,4.00307694487998
0.937070196982537,8.59140231830589,54.271489705244,0.422998772134169
2.08632186342526,7.24713295863098,50.428710783932,1.8988950269925
0.761623034595182,8.29808384380902,76.1255780049439,0.0426013062987321
2.82169214757668,8.76604172975283,25.6324459286653,10.6416004543313
2.96278074674824,9.02369506906384,59.6986647912782,3.5034112013536
3.71632698907889,5.14577791089977,54.2032358874179,2.49244595911902
2.81025167940334,8.8990863373872,59.0816652041512,3.18019263279082
2.91536721748572,7.83675249292043,27.8940677946771,8.79934009522364
3.4880326343405,5.38058313425786,29.8479426334022,6.57229831263913
2.13765602939505,6.25810912154582,16.9377595965126,4.01272300365435
2.1046753867175,5.6672726430948,9.0615066482555,3.67699564217472
3.32136465607209,7.82236960891348,25.7907558635543,11.9587001913375
3.38668532680947,7.70490641409772,31.9343599499381,10.5950065085098
1.16652636115764,5.34460723830852,48.2185528268354,0.365440261167913
0.589856229113956,9.94215433678641,89.1749680237117,0.000131747397521668
0.698852361734334,6.25547720214174,2.53602746238408,0.476591624195456
1.00027453102522,6.57736495763976,63.8578814056316,0.1647283282227
1.09996558144057,6.50328474401398,81.464131583486,0.0211098243249964
2.69045673465727,5.21019519082687,77.9246443001883,0.146435210314083
0.603303227033665,7.63950650354219,10.7252390677591,0.450328666847813
2.15316292837074,6.2801116688416,85.9747681053205,0.0167840872089463
2.87454969628529,7.04354996221772,39.6810711848012,5.24976604945265
0.901761392078405,9.73756321394301,78.8184195730713,0.0537956681501216
1.3262237339871,9.59640484992317,77.8456478657554,0.132769336225647
1.51178210752932,5.60621838687788,31.9635517705313,1.23990060774391
1.10464703004355,7.95972417357927,56.8031802716968,0.446329190851864
1.6329714295074,6.79826086582036,77.8094325019114,0.103785089496969
3.30388534647127,8.59653466237737,1.88925610590359,18.5914563595331
1.5487179472593,7.61775545750385,6.91382294846826,3.03873363778127
3.2146900310176,6.30421675991041,33.9042984564948,6.50008450790398
2.43469790699044,7.46539653020723,13.427429719124,7.04452374624549
2.44142102569513,9.27917950351699,3.06872061364665,11.1345301611568
3.05726550324697,8.62203141844412,70.4024736752726,1.48376801489177
3.20768687871417,5.9955515090933,29.4520568616781,6.72332623411765
3.65296486619413,5.78642937206821,73.5728696728966,0.666047953526918
0.983585047243663,6.85237759889658,15.6257145202601,0.975187642993864
3.27926885734933,9.31136002477372,60.850595936858,4.28439133404083
1.16294680977722,8.42381314055068,78.804043272802,0.0670416140001969
0.601410338804011,8.17098939644852,68.1439925133116,0.0628628330012149
0.94585517366862,5.70661645593472,20.6663143127242,0.645396454011171
0.968074902025558,5.39651122533262,32.3049257356603,0.469871824692549
0.949088358962318,9.38072673764538,32.6847684673349,1.10348701618891
3.77340927559645,7.10214350620075,24.0698800154192,13.7585980203813
1.45630519304516,7.43831803605186,30.3572486052262,1.88521100703644
3.79937739595997,7.30162747169591,7.82645840113555,17.810481654591
2.73352675515083,7.57838624803752,40.6403686804154,5.17191435592229
3.55385787308447,6.35997195096882,40.9197624966133,6.47551331147122
1.78475633369616,6.15789919025652,2.61319587511897,3.04389679920021
1.32670666747342,9.49767038436019,57.3391685391137,0.876473931698441
1.15561383339633,9.54348663322206,5.3512908277084,2.48229559428183
2.40977242724471,8.01821426117122,15.2276502634391,7.56984103409438
1.39290759267634,6.82618241541473,61.6211768166533,0.403654023151006
1.57038262732787,7.99295250342283,49.9110581310241,1.29271753140462
0.554420164868414,8.34243573132388,0.543225029100144,0.455513296103975
2.5562083284016,9.47282045459137,25.927663736372,10.2367233757363
3.86895408816809,5.43667761953503,33.8950408283417,7.29243391577826
3.47446685966778,7.69505174656712,13.1843730029092,15.3783612002631
0.527791039796761,7.14224968003648,6.70802539239751,0.321627137926727
2.71908938699377,8.08576747229518,41.4668588604432,5.58739736914739
1.75751897310574,7.79437938478419,33.3354941448896,2.73496096105375
0.899208653475963,6.12925344099869,74.2101766570019,0.0422750198425701
2.39286274236016,5.52259764975317,48.3782090456724,1.6406950505257
1.95747484135405,5.04988828024845,73.5764474652765,0.131547979180235
2.30984474093112,5.29576652037667,41.4342743933778,1.89280358829524
3.60143006730293,6.61326185253859,1.26304329439902,13.9829721004112
1.02288567896024,8.89738253424111,0.448488462892471,1.71271222779558
2.0213678293156,6.67739293153677,14.9604105490125,4.01759741659597
0.706635828848841,8.09784306251485,32.9344955007619,0.472066202264041
1.833605199309,9.96442858732062,64.6389428804742,1.17979725950251
3.0282931393246,8.24002847476201,14.3481273099994,13.0237922408863
0.832917301289946,7.69887910159234,25.0894323648181,0.715532782785418
2.83516639104462,6.1612737652539,58.0444602917862,1.72752179213115
1.53740194030381,8.69916113531854,25.8483734253723,2.97167840181873
2.59496967413973,9.44496172576425,28.9737803415351,9.87163485828371
1.03148196430726,9.29903812956303,13.9875115479607,1.75009714345303
2.02731987338532,7.98530394305175,34.8896826617082,3.64240287604079
0.544388051837793,8.27376071740096,80.6159820617961,0.00998835405565267
1.30158031377546,9.57506996878363,79.8990181138566,0.0884131055844527
1.42287878741792,7.16591540319578,35.4251994963487,1.48611627760237
2.28984831221029,6.4488037792112,60.7911967934091,1.03643893807056
1.25279710839149,8.15941150272963,22.699277513534,1.87249217236169
1.71138426813615,6.47710919742977,85.4988937636567,0.0140969518216897
3.11735981894835,8.1101439518367,56.221395596995,3.8917228015671
1.94766808614848,5.23767097095727,18.6253147316586,2.49631771045913
0.695133965422614,9.97304947624546,9.86896449917085,0.960778591457438
1.86509849476021,6.03382074565223,50.9264649345917,1.05982493590603
2.16069379180748,8.03681978053542,24.6900056587216,5.2937244909486
3.38862250767011,6.73815162846421,6.40487340762152,12.4365361890519
1.56275249897989,8.58868533960663,14.2604370180419,3.56073537091582
3.37626548761665,5.1399664758566,4.45682665759531,8.46084432387568
2.47987917152151,5.33420880588924,61.2795373191111,0.771586967966647
0.690335659032223,9.63532070435447,70.3580231161425,0.0931095917195418
1.41004963268623,5.43885880318816,72.6628676628798,0.0941072770338924
2.56186242920793,6.66199280957718,23.8548233873891,5.65079930227073
2.17906765403458,7.63090447710514,80.630945741682,0.136902618388491
1.19527715944569,6.23321062029157,54.718747922174,0.379286779086463
1.33654431786899,7.71449728293473,1.29607547749748,2.34526614285241
3.23067717731031,8.90433925302038,30.962587388407,13.1403321363307
2.66058471705685,7.60941190704641,48.0298261784042,3.72035305172013
1.00445079862664,9.65974966943003,56.4986319346389,0.545729746130854
3.00646207059806,5.73555990161393,40.2063570558575,3.93543337917817
1.90527250027114,7.08382850875928,72.9995079462111,0.297548896885007
2.11834878655732,6.40146433309556,13.0345190399467,4.25374222850022
2.97548702276897,7.99050158570744,87.7346437600257,0.0163206804339923
1.90423691119932,5.18237428350566,75.0384059360725,0.111326031738934
0.550348901991729,5.31843251525681,30.60910447951,0.155538521394446
0.761241545541294,6.6144125258528,55.4615159280415,0.164646135817443
2.56873861231279,5.49189265192437,27.3380551789568,3.89634257044346
2.06100532095988,5.85022313134377,8.02968907289564,3.70583326449501
3.74317210869309,6.85581899383072,46.9373224420759,6.49215166263479
0.832126745253677,5.19880811310619,74.2762379627796,0.0237072037031233
1.81396574276329,8.54620476766784,68.7533960169376,0.593896678250634
2.41099602409376,8.20670680105487,85.2875377111005,0.0490493459815185
0.890874309051691,5.87030430073936,30.0192545879843,0.490139006134139
3.66562132044238,5.31075971316843,35.0764544204163,6.02378026444122
2.71646949510237,7.03329710148888,13.5371591887987,8.03681520003443
3.66894075220362,7.31531462954583,30.0333978592979,12.0798866285829
2.70693528823795,6.01337149718653,49.8310945603791,2.34268732933073
0.549798969053839,9.34774945024571,49.526455039452,0.211679224342481
1.60767225368479,7.98970184553569,14.4378940451651,3.32045163942478
0.89154758417719,5.1150676854572,10.5380522616562,0.563227110876657
2.70312095864604,9.49713218550792,35.8695390614628,9.14548444477345
0.712483067641318,7.26473057835747,74.8244704220017,0.0346189161891369
2.85898222713243,5.29013088248293,16.650108483576,5.61688580601905
2.17103680305271,5.53134688327259,45.0707181761891,1.56843010801318
1.56941030909642,9.99212645753198,11.3683031909428,5.0929649508094
2.3071654379342,9.33163701833585,77.8165607751586,0.379176743738524
2.97459887450164,8.07602898296639,68.9981119465722,1.41131129431669
3.34763844156179,5.13472242241933,50.7918181998832,2.42686906781326
1.60532919003062,6.61261317810231,35.06124347498,1.67432453441011
1.58955763430413,7.31888116971638,44.1123896984632,1.4424968742243
1.70741904886939,5.49508616460655,79.821368624198,0.0484123839857692
2.83206712583075,7.85494072134976,81.4543453419883,0.204082685158588
3.51375070450767,6.62937547096632,44.8550059813567,5.84272555670157
3.166227389894,7.25246168323668,47.6304255218596,4.97569360372469
3.56543151825754,7.88921897558729,81.8730647207947,0.295701388114064
3.54932424083121,5.37422153799918,52.073860229061,2.83925076800087
1.10476641069358,5.28671334687741,69.8206593291099,0.0725400849496804
3.47578393780193,6.50478217502827,59.5255167490594,2.65199369343987
3.85855931702761,7.60860624391137,42.2691515046792,9.92979389879991
3.19572446198391,7.80940117531222,19.7790857860748,12.300240475865
3.56255372723183,6.20777385042964,54.2330764790338,3.4539782892972
0.735947167289138,9.56360081326391,16.5833097103593,0.917766568869022
2.7637727558109,9.12867134849546,17.7758743959901,12.5744775350946
1.63433806649925,7.22272941959453,77.5792931835131,0.121697304929705
2.74121419369605,9.91031281607287,11.3084327057428,17.8000597060138
3.57912860828446,7.89133780731085,58.1022230151151,4.38614571110128
1.80773186433127,6.17211748196965,39.3586389272097,1.66313986877069
3.18358145157837,9.05295221231285,55.1344560748375,5.30076652081009
1.08830330528105,7.25637082255466,66.3734173280782,0.192828709242432
2.31903639257794,6.24984584705138,27.2951502446919,3.92270268210874
2.69609463270022,9.77718765896845,3.8670941953734,16.7982331597967
2.998697900298,5.71325173492897,75.1956777577089,0.3519184503313
1.57238636870571,7.562816923902,33.2377361598771,2.08804838938845
1.42290488299206,9.85962568793469,59.5205375790013,0.978356329473688
3.70601227563646,8.2416031063283,80.6147926210387,0.467518872544037
2.65261992313877,8.07335501708255,24.6689159316249,8.14350446540561
0.826112710059685,7.34825185957979,89.8108629344805,7.44962150821986e-06
2.69694020727428,7.88890348823374,75.0918043249362,0.561383213943486
1.17209808011877,9.55656613584925,71.2209318712481,0.241806080361127
3.21937641522518,6.88110141730354,59.0951437347965,2.59687187641076
3.52575176895977,6.14382386274816,48.9305717339869,4.31680932188746
1.66753564140111,7.11762435611378,34.8013196672387,2.05870729670467
0.973948997649893,6.36798110447396,74.0008878777077,0.0553825112230451
3.17913505415645,7.22282921933333,53.5801062534245,3.77917581350997
1.61514806731523,8.13757523450712,70.3477188625162,0.368644105630504
1.38332828863929,7.67320626768288,88.8907100619337,0.000778586318540862
1.20026114007317,6.92721079987152,70.9428420398105,0.140954323881946
0.741534483251899,9.36725049540346,76.7628797989509,0.0459073643195344
2.43168757293054,6.50174367448523,43.705154627023,2.8165016448979
1.91334068110206,7.00014857809819,78.6380465256171,0.131364747726754
3.12540530285725,7.58861757197359,30.0462374868525,9.20132108925278
3.35153290237613,7.91124582263614,56.806986084211,4.14730916133721
3.67027177976467,7.70369668562205,31.9566286690964,12.5038022195692
0.944453857027271,9.34970516179004,89.7302944445983,3.11837006027001e-05
3.69681549648657,6.32389513237815,20.1754349084814,11.8152640229962
2.71325736178893,6.5903703774053,58.7205965671753,1.73553467537382
0.841391417497933,5.59607270527096,54.4491577717433,0.152753269753449
1.47474376603467,9.6991473517246,34.8520888334821,2.7815129866321
2.41408531721744,8.22775937486262,12.7968443361454,8.2204128534549
3.85127392402004,7.39731612474444,2.26214871391828,19.1049414573605
3.87710987319747,8.19658480520054,37.9001028388717,13.4923417688523
1.05164578587142,7.72358055263381,16.569026048476,1.30927340660503
3.89707473616216,8.23655740146564,65.3197740722508,3.48732523959339
3.85008431885031,7.7194296699982,33.3326417863678,13.3532458998163
2.19881477052994,8.60523310289906,75.7404078721385,0.403820807892957
3.3009816411108,7.61247652888551,66.0806722073982,1.99919627837963
0.996602185195254,9.96852312060426,51.3923285541941,0.748287792464961
1.97616448919196,6.09338316199817,15.9169551862772,3.33041630793684
3.70507433816173,5.52899136625114,86.1645620336151,0.0329960252466005
3.27272565345844,5.54848732261597,23.8789832573628,6.96631291599345
3.85822349237516,5.31795685487553,83.2122805715641,0.100512554142522
2.79509244704805,7.02289997928813,20.1393364227337,7.86208615014067
0.624990875009663,7.24186456033248,33.620742687838,0.304269142543668
3.47195257054072,6.82908088419086,7.87503146189271,13.2890356176504
3.76897636715143,8.81752320424407,57.6104893422044,6.25671750014217
2.87557304200221,8.13948189807084,16.2555198977798,11.1405655480558
3.15209045702417,8.85990192777123,4.05459967262168,17.7055437049184
3.10096363843721,9.6642678513941,65.0856131264786,3.10824463339823
1.87279456836959,9.86370427001507,31.2693881023611,5.25257711506467
2.79417261562145,5.96014174713887,59.4555142052613,1.43516855386182
1.09915340734047,5.69437101414578,34.5481740964774,0.619923602246654
2.97116130806863,8.48133168541497,56.461185219912,3.80604419177963
0.611414962320972,5.46910013387433,1.94848331672758,0.303330198823342
1.46923044736311,7.62702201929668,81.9512989670726,0.0457441367807056
0.661599867209039,7.65172109196432,72.050279065093,0.0456784994863506
0.839961234325466,9.30569905696666,67.1262735908449,0.169639282830832
3.38210239914552,7.42426666776051,73.1801532249685,1.00721367170328
2.93190018041536,6.96728180607633,34.4975686762976,6.22582579438272
1.60984818021301,8.35715569837013,55.5551309084804,1.12290710633128
3.82577717093424,8.70628971727103,51.7945373732532,8.61721167844994
0.620561281760181,7.60026233695193,47.7046534288514,0.201686696266291
2.03560525879739,6.73856335638763,24.7562780239742,3.55353211506394
1.83545459982553,5.74998626915842,22.3766063695773,2.37978138913191
3.17930875852151,7.93046033615731,40.6474893406775,7.6167960604049
3.28319965397972,6.31072658863904,20.4941543423893,9.21102458759588
1.15405411594033,5.22227046139119,72.4004625251763,0.0580798957855084
2.21417538525881,8.7746663361559,88.7493817706373,0.00328921893566112
2.05955170248815,6.21392678910481,2.69927552424509,4.11452581321197
2.76209553538943,7.21201156500972,48.2097771600514,3.6526314243871
2.98277690800325,8.43898042560054,7.83694979108031,13.9948912448713
3.14140338693826,6.7961410520093,72.1882296500224,0.820029874842473
1.46608776949502,8.68170037150601,89.0230418730306,0.000859914927284066
2.87895936898786,6.97353737639382,6.02516325579751,9.40925274038875
2.79284301390844,8.41707933483989,84.5458525696081,0.092869502968329
1.06914107318121,8.52023715167133,1.63597802730261,1.75443199435706
0.916491885454318,7.21152706691685,61.545475237172,0.194300917022157
2.2442741819375,5.09788811776659,70.5362832074897,0.250971779662683
3.85910385480628,6.65428940107036,48.0723811094455,6.22998288669933
1.69135004333147,7.12154748416569,79.6823505838028,0.0880465891954568
2.54843712842922,6.35135211716033,80.9104409015526,0.122611839982319
1.28334178821898,5.98526899047728,56.3343863472446,0.367893078998273
3.12943470756978,9.10860592480655,12.4082093171302,17.6543412933197
1.39283290410744,7.14960704691633,19.6021434340912,2.00108386983426
2.270849680828,9.43885477128177,16.392696830139,9.10621912192713
2.9467685292984,6.95591497730582,3.76378775756589,9.90698085942568
3.61816138387529,8.84557193694148,9.62474926951863,23.844299586339
3.85751998821905,6.98395758506808,55.4799136577117,4.73412717293755
2.41525435487331,9.04257047943673,84.569490914496,0.0779258292289359
0.985185549900377,8.77538549503542,31.9010157870596,1.07776314264563
1.0225290194567,6.88697772417551,36.9566181053563,0.684452983439673
1.40127888943308,6.08009457980697,88.5914475286006,0.000804839280514752
3.44251039594282,8.95203608983457,85.1021270131736,0.127363110116522
1.38998762640036,9.74651955924898,60.8980210590185,0.831531360521273
3.34999689124086,6.63782717037603,88.9472036081958,0.00312198261225213
1.35233739053746,8.3563218522587,69.0148248494935,0.308736909774041
3.7524226811553,7.19322491293478,30.3029337952329,12.2470616562187
1.72494318094683,9.16750297794488,59.6143674359533,1.20744354150528
1.18808337650923,8.84427126214807,21.9748758111251,1.93350426380234
1.37879350291611,5.83626772747361,26.5956525748437,1.25788844605481
2.65615636651324,9.30990239351036,61.2160534107452,2.70586009318993
2.15651097115955,9.94936076815752,47.5062147376918,4.28988653612207
1.73080827472049,7.57211728252852,37.0434162066781,2.28411017240669
3.40790019763702,9.42140511563478,54.2374396232757,7.07296761791369
2.54842431903454,7.94013027654249,67.5468050331362,1.1333564380305
2.42403262901899,5.77376174328022,52.5179856835763,1.50857339441653
3.71017782340434,5.99931411428726,49.6613263442371,4.42500642024593
1.50043656587131,7.03477418569453,52.5213556881943,0.837915508910965
3.15020080188752,8.74352859107846,46.0637927962628,7.40345233149301
3.13805182997473,9.12791907893078,7.43334542988294,18.5742848960814
1.83156046441375,8.94981514972265,64.7613121373541,0.90982960637869
2.48737574253827,6.59262122699496,89.6540500167182,0.000183023482994229
0.765490013470723,7.67032063685363,31.908087446123,0.520296342476124
0.688825415333125,5.44975339385291,87.4132933665065,0.000497096887477833
2.3577914355314,5.55852872096602,31.1803885170324,3.04249602977592
3.22708530535704,5.68146274469149,79.7889475584276,0.19061479558269
3.76903739480214,8.39326152400094,40.9225378492717,12.1481541188868
0.954671729658055,7.4758850954483,37.2084560118734,0.675082158582665
2.49088281305267,5.9485520300879,19.595886152157,4.88294164992743
2.14286724370372,7.4750291249511,11.3089128626364,5.57173947943583
0.541657243254345,5.73804110988344,27.8023134210134,0.183154126009905
1.67992925539609,5.27487073453094,65.3493988498349,0.251597792257986
1.06763807867635,9.25356337144504,70.4584865681211,0.20094887926819
3.27999589239367,7.80279763677442,62.4408853488207,2.72157677519005
1.58925264715682,9.64804433378332,0.882202703675588,5.00974636265852
2.34986597427174,8.48333600277614,75.8892004209459,0.441048628441088
1.07977055324923,7.9139548258792,83.0098798016648,0.0199237527778468
2.60693679490573,9.07698605738711,69.3858798606532,1.29675521911991
1.42039949589051,9.39506952298589,3.83938703415439,3.6631454079987
2.78927684466874,9.94455808039795,34.0367523345197,12.033241100723
2.91225076099003,5.00261187678472,63.3905662035031,0.765526081583686
3.11853057488298,9.32719295506512,65.6561740954182,2.72517044582568
2.07689559475874,8.06283234741999,20.1849363598063,5.33568689208255
0.793374822989264,9.94975102854415,24.2149258596029,1.04780106213129
1.30141939050887,7.63840034669221,60.5728048503707,0.461845067741158
3.69668076525584,7.39761692605109,42.9742977954175,8.45175282883481
1.03332306639228,9.00673802760976,56.1344771400698,0.505285998915361
3.39035942121342,6.13921467853021,21.2800439376819,9.24676443252037
2.3841985234102,7.49047145598195,15.9411379048485,6.59368554636406
3.9864715081941,9.50426244266002,74.6679047127826,1.91039914841003
0.773614350636143,7.87330609565094,69.0229501141738,0.0894147978536846
2.04937394421406,9.22589092527018,84.1030445806443,0.0687707124534497
0.873284695632045,8.69320145997701,9.71000145759272,1.16707229838431
3.86664328299269,7.92993517913238,16.400475504095,19.6393321440633
0.516219784469236,6.23367262992987,8.91857541802126,0.251765313945134
3.21218662649026,8.33208108659734,44.0787421731102,7.61418898900626
3.36056127228702,5.41741406801311,17.3920797421983,7.99441169243768
3.54043146877228,8.12979892585792,80.6302416413311,0.412443954634369
0.795525459288186,8.30472278973671,8.91806847136331,0.906914546664569
1.89923927184614,8.64875927658611,3.9749014586395,5.74092483819959
1.40954640997729,9.45376058162661,50.1565640224286,1.40809646461312
3.30023968078508,9.91151611441803,69.5245560468862,2.5821950793534
2.00994839612241,8.84514542667948,28.0746051746642,5.06563530316291
3.68726658050333,7.90723243937699,16.1084231382902,17.7147986518106
